"page","query","clicks","impressions","ctr","position"
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","model portfolio photographer",0,42,0,80.5
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","model portfolio photographers",0,138,0,73.6159420289855
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","model portfolio photography",0,27,0,86.074074074074076
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","modeling portfolio photographer",0,2,0,85
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","modeling portfolio photographers",0,4,0,74.75
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","modelling photographer",0,1,0,102
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","modelling portfolio packages",0,1,0,93
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","modelling portfolio photographer",0,5,0,79.6
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","modelling portfolio photographers",0,1,0,86
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographer byron bay",0,1,0,68
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographer for model portfolio",0,3,0,67.666666666666671
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographer for modeling portfolio",0,4,0,85
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographer for modelling portfolio",0,1,0,94
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographers byron bay",0,8,0,105.5
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographers for model portfolio",0,2,0,68.5
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photographers for modeling portfolios",0,2,0,95.5
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","photography byron bay",0,2,0,73.5
"https://dave-blake.com/photographer-in/byron-bay-for-model-portfolio-may-2020","professional photographer for model portfolio",0,1,0,89
"https://dave-blake.com/photographer-in/miami-beach-for-swim-show-swim-week-2019","miami swim week 2019 models",0,1,0,91
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","city chic orion",0,1,0,58
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","fashion photographer gold coast",0,158,0,40.658227848101269
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","fashion photography gold coast",0,117,0,44.205128205128204
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","glamour fashion photographer gold coast",0,32,0,68.3125
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","gold coast fashion",0,1,0,91
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","model photographer gold coast",0,16,0,90.25
"https://dave-blake.com/photographer/2016/10/13/gold-coast-fashion-photographer","model photography gold coast",0,1,0,96
