asset_ref	kind	host	local_candidate	exists
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800876558-EVOHXGVWGJD6XG4TSPM0/DaveBlake_GrittyPrettyShoot-BackDetail-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800876558-EVOHXGVWGJD6XG4TSPM0/DaveBlake_GrittyPrettyShoot-BackDetail-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800957808-F2BMYBPHQFS32CFD99CD/DaveBlake_StudioBW-AnishaProfile-001%EF%B9%96format=2500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800957808-F2BMYBPHQFS32CFD99CD/DaveBlake_StudioBW-AnishaProfile-001%EF%B9%96format=2500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800957808-F2BMYBPHQFS32CFD99CD/DaveBlake_StudioBW-AnishaProfile-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800957808-F2BMYBPHQFS32CFD99CD/DaveBlake_StudioBW-AnishaProfile-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800996989-PQ60YTCIJOFSZAEB1DUW/image-asset%EF%B9%96format=1500w.jpeg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800996989-PQ60YTCIJOFSZAEB1DUW/image-asset%EF%B9%96format=1500w.jpeg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800996989-PQ60YTCIJOFSZAEB1DUW/image-asset%EF%B9%96format=750w.jpeg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692800996989-PQ60YTCIJOFSZAEB1DUW/image-asset%EF%B9%96format=750w.jpeg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801026986-VROMPKVDBMIA5606LUGD/DaveBlake_StudioShoot-BelleVive-001%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801026986-VROMPKVDBMIA5606LUGD/DaveBlake_StudioShoot-BelleVive-001%EF%B9%96format=1500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801026986-VROMPKVDBMIA5606LUGD/DaveBlake_StudioShoot-BelleVive-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801026986-VROMPKVDBMIA5606LUGD/DaveBlake_StudioShoot-BelleVive-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801053992-RKFLHS138APOX3ZXT8T0/DaveBlake_SwimwearShoot-ElleTimeless-001%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801053992-RKFLHS138APOX3ZXT8T0/DaveBlake_SwimwearShoot-ElleTimeless-001%EF%B9%96format=1500w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801053992-RKFLHS138APOX3ZXT8T0/DaveBlake_SwimwearShoot-ElleTimeless-001%EF%B9%96format=750w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1692801053992-RKFLHS138APOX3ZXT8T0/DaveBlake_SwimwearShoot-ElleTimeless-001%EF%B9%96format=750w.jpg	0
../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1694271713315-0V9AMVWGQ1MGJUVV5LS3/DaveBlake_EktachromeShoot-BronteSun-001-1%EF%B9%96format=1500w.jpg	relative	dave-blake.com	/Users/daveblake/site-backups/dave-blake-sspro/dave-blake.com/../images.squarespace-cdn.com/content/v1/54b09e7ce4b0755e628b618e/1694271713315-0V9AMVWGQ1MGJUVV5LS3/DaveBlake_EktachromeShoot-BronteSun-001-1%EF%B9%96format=1500w.jpg	0
